logFC	unshrunk.logFC	logCPM	PValue	FDR
ENSG00000065911	3.05028542996604	3.05079452863078	5.42012193058768	0.00105410440888449	0.0231298370230875
ENSG00000066279	4.91001479437755	4.91650883419982	3.70981107562345	5.13357762215867e-05	0.00277167253541784
ENSG00000068489	3.04998136006102	3.05151654053659	3.82957890155822	0.00240828847239034	0.0400838855121851
ENSG00000069011	8.08737969159269	8.21172438415557	2.73561490663589	3.62695561521504e-10	6.07645767818328e-07
ENSG00000069812	6.00462133193281	6.05408527971522	1.93254406518748	0.00298073444184907	0.0463511888012792
ENSG00000070748	4.27146358387833	4.50394297841205	-1.8128004029434	0.00311314819131507	0.0475222760589486
ENSG00000072571	4.20146917247053	4.20857389155093	2.85308538467582	9.34632530268056e-05	0.00420828759057635
ENSG00000072694	5.682345713339	5.68869759588124	4.52737128881044	6.51337359281228e-06	0.000626269953342357
ENSG00000073792	4.35833252613119	4.36174724378591	4.06921995050044	0.000225353233712944	0.00800983054849514
ENSG00000074410	5.18425226502128	5.1848325707038	7.46877087599046	0.000118190770027856	0.00496936593005624
ENSG00000075218	5.10801961001943	5.11858715245473	3.21632854958213	2.09838794920874e-06	0.00026239634593888
ENSG00000075275	4.35432498206642	4.35709465163868	4.36561432024292	0.000882673962168281	0.0204911061390523
ENSG00000077274	5.89658096891493	6.04937764931428	0.250789213906404	0.000929828253208748	0.0211702594933396
ENSG00000078081	3.84108429503978	3.85639995749637	1.39154728460952	0.00144567325024738	0.0283536861191367
ENSG00000078399	9.88049694661382	144269485.455573	0.944199111537119	2.991811546003e-05	0.00188188653055071
ENSG00000078898	6.11750943046198	6.4590247493139	-0.514720291287591	0.000677289269241084	0.0171879066496996
ENSG00000080986	5.71531161056004	5.73291642589021	3.10563826245996	3.41962049370153e-08	1.33301553339668e-05
ENSG00000082929	6.4930702097786	7.11948463514787	-0.890841404309244	3.77361675133338e-06	0.000410222911370526
ENSG00000085840	4.20477421096546	4.21509362312727	2.32498805570248	6.5202980332317e-05	0.00323580907433663
ENSG00000086991	3.90920380025077	3.91858626012256	2.15731742128718	0.000148870057663501	0.00593856193661312
ENSG00000087245	4.16584694908583	4.1661664395001	7.28119705899418	0.000550774742998965	0.0149507595064534
ENSG00000087586	3.39145734166348	3.39393215215171	3.51461330697731	0.00118975114108075	0.0249043922252685
ENSG00000088325	3.60059566828222	3.60140543652943	5.34573582075474	0.00105669571006866	0.0231628467455014
ENSG00000089157	2.96879509462239	2.96881493156421	10.0098024049269	0.000814430961222987	0.0195188449038288
ENSG00000089225	6.87271231096253	7.11311306603988	0.641051903608399	0.00120092872078337	0.0250286819925611
ENSG00000089685	6.88429437461852	6.89413592271694	5.11254703442719	1.38858598575924e-09	1.39633892417973e-06
ENSG00000090382	5.01022802743262	5.01170208882291	5.94744842251062	3.42282396114376e-05	0.00206516083695609
ENSG00000090659	5.12775370928331	5.13338982675116	4.1375246252745	0.00239121979977575	0.0399634949271123
ENSG00000090889	4.71630106147485	4.72081690039452	4.03443627840611	7.09925425072392e-06	0.000665099752733133
ENSG00000091879	3.56079297292673	3.56180426994947	4.98434499490697	0.00154858359313222	0.0298988131493225
ENSG00000091986	3.69942312267339	3.69966957127162	7.16563139483069	0.00018871554584514	0.00705024920035079
ENSG00000092607	3.76521258244214	3.76872012362556	3.41035445525195	0.00125623028863282	0.0258684827524441
ENSG00000093009	5.35932512678574	5.37629339159258	2.79461565691486	7.52074506008845e-07	0.00013057961243178
ENSG00000099994	4.37765154337968	4.3794945353242	4.9753702580568	0.00309488952699448	0.0473934415256883
ENSG00000100162	3.39881062510149	3.40523553723137	2.15600728494811	0.00142383285022329	0.0281697936193423
ENSG00000100504	3.52491423400915	3.52528125920956	6.40567866430154	0.000551345651808383	0.0149507595064534
ENSG00000100985	6.98421571050387	6.9949909900205	5.0810605943717	2.58051120655115e-05	0.00169923996645911
ENSG00000101057	7.45998542980509	7.47955912029349	4.70804752060731	5.67118257565446e-11	1.71085400351056e-07
ENSG00000101278	3.49924396615621	3.61465343833687	-1.66751568150426	0.00219119946633789	0.037621812296941
ENSG00000101825	6.2809216152237	6.28241698576056	7.21551359808766	0.00112597748673169	0.0240788127402513
ENSG00000101916	4.24717924205248	4.25374859472227	3.01433767305035	0.00324392238637605	0.0490488944083316
ENSG00000101955	4.66101203179913	4.66172908434102	6.62793451655138	0.000166677806524172	0.0064776202619233
ENSG00000102007	4.85487859954172	4.85570670550331	6.61945503626632	4.92873492717296e-06	0.000501899108575494
ENSG00000102359	5.68677055601744	5.69058907499661	5.26513584589338	1.75835408475741e-06	0.00023707328201975
ENSG00000102575	3.83109157311819	3.83480351834809	3.39792249704007	0.00022671958663698	0.00802294795292798
ENSG00000104055	5.54616649869117	5.62937626003457	0.746927491936722	5.31182489563967e-05	0.00283618544317186
ENSG00000104147	4.37078230200949	4.39535824865031	1.27032959837826	5.21531046995591e-05	0.00280325841607831
ENSG00000105011	5.99391908115973	6.00523501743273	4.01797993983753	4.20852202910816e-09	2.80647901792058e-06
ENSG00000105137	2.93068573431305	2.93122643978323	5.20088110401281	0.00220665716254389	0.0378234829267289
ENSG00000105559	3.50850510549577	3.50898757556724	5.99419236153707	0.000239702986942759	0.00830703967495643
ENSG00000105974	4.08516586289308	4.0854871404089	7.1890109759821	0.000500936416361864	0.0139764155751182
ENSG00000105991	6.78204796229842	7.12869135630383	0.0887455963039199	1.60113868622243e-07	4.54610365332847e-05
ENSG00000105996	8.23130457830376	8.86550019938381	0.763389491632224	1.25408463831133e-05	0.00101905988757595
ENSG00000105997	8.31205714316763	8.66179340668056	1.56589037243635	2.03814844280571e-08	8.62959202081981e-06
ENSG00000106004	7.96960940494522	8.20950784351718	1.73762804687829	2.73421404297938e-10	5.07596320871264e-07
ENSG00000106006	8.42925264563425	144269484.001676	-0.456930320083743	2.62907387055754e-07	6.10096815308035e-05
ENSG00000106031	5.88714608157061	5.97727077385485	0.99741359963135	0.000426112981531662	0.0124636932129058
ENSG00000106066	3.67793979184403	3.67848795029057	5.99008134997673	0.00111585504615007	0.0239165592218347
ENSG00000106333	4.7751766193875	4.77567924842629	7.25746547918069	0.0025433750101113	0.0415680608941958
ENSG00000106366	4.45124092406755	4.45141540382749	8.44991143658173	0.00187777515291464	0.0340738537898059
ENSG00000106462	4.34832749902999	4.35068850808838	4.58851441799954	1.36006657152627e-05	0.00106918067222199
ENSG00000106483	4.33517008317655	4.33651745726736	5.38237761563517	2.24236563916136e-07	5.55428706576479e-05
ENSG00000106511	5.15503062488426	5.16173219314144	3.91599819406256	8.12041064060653e-05	0.00377606917919842
ENSG00000107159	5.78944160334494	5.79620295970012	4.54671650337202	1.04116893250381e-05	0.000884773627360805
ENSG00000108511	8.15207322445861	8.77617725758812	0.749236396787149	3.88334250237967e-06	0.000415728493746833
ENSG00000108821	7.06608608552636	7.06628028094924	10.9499432268709	0.000135902659475917	0.0055591098030369
ENSG00000108846	4.90327192755469	4.90504598349015	5.57198070396497	1.18913043872178e-05	0.000972829627393608
ENSG00000109674	3.86235112817961	3.87774589950223	1.4002105952296	0.00109033493970936	0.023600128641207
ENSG00000109705	5.84900316289086	6.08939146609526	-0.375130517847982	3.47443373730198e-05	0.00208587024418025
ENSG00000109743	3.47279611748165	3.47722097732526	2.76841773659772	0.00118772623970385	0.0249043922252685
ENSG00000109805	6.08902863244702	6.10368068088876	3.74263895837485	2.08846789070727e-07	5.47859609503578e-05
ENSG00000109861	3.22696147340081	3.22718393907309	6.80646747542052	0.00297392691533189	0.0462751464697742
ENSG00000110077	4.82828208897596	4.82910923776631	6.59379477565199	3.34576129621106e-05	0.00203391947412488
ENSG00000110079	4.70468825103761	4.70629517231442	5.50996057608983	0.000178333723372495	0.00683159695217745
ENSG00000110492	3.92896191382912	3.92932327545335	6.85584686020477	2.45057352682385e-05	0.00162478410704304
ENSG00000111206	4.48067381419649	4.48300318965097	4.7446603349887	2.23569226872821e-05	0.00153059475294984
ENSG00000111247	3.99476582531056	3.99940937825261	3.24747852031483	0.000238271541734062	0.00828594436341477
ENSG00000111341	4.2186317395525	4.218901994222	7.57743919755994	0.00333554639181093	0.0499070530811935
ENSG00000112299	4.92433397212663	4.96085832845094	1.26403097807314	0.000297647089733655	0.00970731738328652
ENSG00000112303	4.34418651571708	4.35369491089866	2.58438350279947	0.00235906219956045	0.0396197683536479
ENSG00000112715	3.73182906625675	3.73189454882236	9.11167891146701	0.00269859033894102	0.0433243020945052
ENSG00000112742	4.7901905567897	4.80014606049991	2.97539869477382	1.52231003373417e-05	0.00117378371738468
ENSG00000112773	4.19102554226816	4.19202384934884	5.66473163598346	0.000955257548157559	0.0215576916508058
ENSG00000112984	6.80148853377727	6.82557768416576	3.74774424978354	1.74987988585521e-09	1.66824698669692e-06
ENSG00000113083	5.62377904668526	5.62507308013052	6.75937090125024	2.33687290228977e-05	0.00158016009748491
ENSG00000113088	3.82009170516108	3.86000255192513	0.0337829016471921	0.00255642814197218	0.0417152378487874
ENSG00000113140	3.20892301899854	3.20893262533887	11.3196532191195	0.000532840933297258	0.0146177866334403
ENSG00000113368	3.46885070867351	3.46956529787885	5.38561259626082	0.000857136566157782	0.020103142747961
ENSG00000113739	4.14713768232147	4.14920324092277	4.57263927296708	0.000585226603634913	0.0155377985171892
ENSG00000115107	4.69412518755966	4.69495755943161	6.44700819071521	5.59349874835333e-05	0.00293319671873386
ENSG00000115163	5.68176596508462	5.72044531287971	1.9426088273213	7.40828721287101e-08	2.59118266080332e-05
ENSG00000115380	4.03965764740453	4.03976863243599	8.67443440258287	0.000142209311204607	0.00572968199768277
ENSG00000115414	5.21037012805228	5.21039679630688	11.9383766484281	9.95503223779819e-05	0.00440834400049581
ENSG00000115457	5.68735293634916	5.68772693768943	8.61367103651327	3.92526912719686e-09	2.70664128902197e-06
ENSG00000115590	6.90008967637952	6.9543626464149	2.6962805547181	0.000111154832816632	0.0047931924123582
ENSG00000116132	3.38901793527932	3.38928283752736	6.73022005743237	0.000370179807266359	0.0113953054445999
ENSG00000116157	3.0383533510907	3.03950120107878	4.23565151344498	0.00179281499191587	0.0329785038223304
ENSG00000116833	4.61882285693935	4.65983312956409	0.811736293990266	5.93238369293295e-06	0.000586771098546081
ENSG00000116962	3.58384840117656	3.58415488947931	6.72841231646719	0.000932793980344053	0.0211977871201727
ENSG00000117091	3.77501899229974	3.78022198044106	2.85474853428477	0.00162501124651921	0.0308075580703022
ENSG00000117122	5.96138833428451	5.97071495048596	4.25840913806763	0.000190987051369564	0.00709120230423547
ENSG00000117226	3.18772545556468	3.18857785590888	4.82806870783261	0.00304182306600744	0.0468782617337315
ENSG00000117228	3.6729192068338	3.67337802504856	6.24155087497229	0.000606884084258465	0.0159548371345248
ENSG00000117318	3.27957210210212	3.2797388185467	7.27959010506167	0.00090359248791923	0.0208498333696796
ENSG00000117399	5.05869223469079	5.06317553511865	4.39657186913196	6.72664049640361e-07	0.000120015823599898
ENSG00000118113	6.62151195881731	144269482.183441	-2.07812482660323	0.000380015466566317	0.0115603170693448
ENSG00000118193	5.2669194481206	5.28685014731884	2.47365597908078	3.71830899230118e-06	0.000406052801901343
ENSG00000118785	3.68555313155283	3.68556612619925	11.3957023819124	0.00136295239321795	0.0275029206169917
ENSG00000119655	3.59632042476764	3.59643587636903	8.1497524413105	0.00145604518124156	0.0284997521525416
ENSG00000120068	7.45456409230239	8.08864206704629	0.00331466403992205	0.000139713905547295	0.00566606832833682
ENSG00000120075	6.96190635144453	7.30655885402713	0.275533983933418	0.000438988754395763	0.0127645236127558
ENSG00000120093	6.50610402965403	6.53542179899692	3.17456100520998	8.95271367104538e-08	2.95979166763026e-05
ENSG00000120708	6.3507965895251	6.35121927971079	9.10798454584333	3.40498860661951e-05	0.00205954874767307
ENSG00000121152	4.20048511911361	4.20590893652066	3.23928723037312	8.43033437139459e-05	0.00389919978775623
ENSG00000121552	5.68332211186225	5.71175220453703	2.3855521410394	1.51679292031507e-05	0.00117327821598987
ENSG00000121621	4.4946740284442	4.50857780766407	2.20290442707994	2.23278331119317e-05	0.00153059475294984
ENSG00000121743	6.1264965856273	6.25096016092242	0.775893286973016	6.30893728903212e-06	0.000611485512182736
ENSG00000121807	4.17403135974402	4.19015842331115	1.66163843331873	0.00249078964499994	0.0409487175016543
ENSG00000121966	3.16585405908084	3.16625365506165	5.89537837693974	0.00237750442556263	0.0397634731853975
ENSG00000122176	3.6904936342362	3.69104443122164	5.99650148573847	0.00301477449247073	0.0466337881107467
ENSG00000122592	8.03982815684491	8.66528069894612	0.637648298756935	5.46213868086068e-07	0.000101505669283764
ENSG00000122861	5.25574994071768	5.25676836799181	6.73073608386333	0.000110394457756469	0.00477465921773229
ENSG00000123009	3.6444139267394	3.67298731973657	0.320489351484499	7.38833656224806e-05	0.00351696478487761
ENSG00000123080	3.64803484518563	3.64855159155571	6.04357943474274	0.000117165872299188	0.00494349853508495
ENSG00000123131	3.28372240928817	3.28397456558371	6.68739966837366	0.00162061412377487	0.0307725422999078
ENSG00000123219	4.56173924441058	4.57151314561438	2.77159474294074	3.00669513054809e-05	0.00188188653055071
ENSG00000123364	7.71170008568767	8.34583212809088	0.25530262572152	6.36622422501372e-05	0.00320995386152542
ENSG00000123374	3.51692937069824	3.51818150957851	4.62940873717096	3.88006968466846e-05	0.00225100004254299
ENSG00000123388	8.76258945286705	144269484.335869	-0.144617756131263	4.55959144542609e-06	0.00047431543079273
ENSG00000123485	5.54584125749601	5.56106755338168	3.1435137929439	4.36505104813786e-07	9.01040781712424e-05
ENSG00000123975	3.63115973092159	3.63277426513158	4.3843872659427	0.000842463634770265	0.0199138269946578
ENSG00000124102	7.73670581689616	7.77765855471689	3.9372930104115	1.91663825671597e-05	0.00137258598479475
ENSG00000124399	3.73676270268718	3.90908449616263	-1.92929551254513	0.00156358705716748	0.0300203739361017
ENSG00000124491	5.62681955931521	5.62729242701091	8.2140303836663	0.00037581341637246	0.0115092842029835
ENSG00000124657	5.01230769174816	5.62591663011087	-2.1778867744024	0.00198589683542266	0.0352928087084613
ENSG00000124731	5.67857788533411	5.68351219361848	4.88786021622142	0.000127919752306574	0.00530224705519275
ENSG00000125430	4.0548609106067	4.05778358846281	3.97613242084979	0.00102736438080438	0.0227889815867031
ENSG00000125492	5.04452524566867	5.66021592405258	-2.12973959886003	0.00289389258787551	0.045410405536923
ENSG00000125726	7.50378789299318	7.55318767022362	3.43451232291791	0.000680083547565208	0.0172406894295575
ENSG00000125735	4.13352008668192	4.14632027579364	1.9495256509986	0.0020886400965468	0.036580000065356
ENSG00000126778	4.03994830011108	4.04702723883999	2.69277797697937	0.000558118590470887	0.0150345661572812
ENSG00000126787	6.88851607271686	6.92524481044423	3.23413157161287	2.67820567776817e-09	2.05302704649308e-06
ENSG00000127129	5.08824713262846	5.69953601459569	-2.08631171057227	0.00211106979679819	0.0367284956759836
ENSG00000127863	3.78688790618055	3.78776475959149	5.42837727490022	9.00402603234291e-06	0.000793077241841474
ENSG00000128262	3.54972912294557	3.56085108874536	1.53865331988168	0.00108136833552913	0.0234995634074023
ENSG00000128602	2.81789710880656	2.81833573924061	5.37609922458541	0.000625019784381042	0.0162861735312615
ENSG00000128652	6.7599778192762	144269482.323215	-1.9709014393653	9.09015385802362e-05	0.00412371754153274
ENSG00000128709	8.99068111971197	9.62472845344986	1.50718003653846	8.32345236586713e-07	0.000136651836325059
ENSG00000128710	10.9474864356948	144269486.523362	1.99336860208433	1.10797158714279e-07	3.54722411409456e-05
ENSG00000128713	10.1000279419528	144269485.675319	1.1556217659724	5.31241373684149e-07	0.000100163900878854
ENSG00000128714	9.13588926643876	9.75659998029965	1.73081335279285	3.65844826747048e-05	0.00216404388448854
ENSG00000129038	5.13065256347016	5.13212756752261	6.06929241021892	0.00213708295971456	0.036919370185935
ENSG00000129173	6.83252399682256	6.95669923616411	1.4853671853273	8.89331597411541e-08	2.95979166763026e-05
ENSG00000129195	5.26569836114733	5.27341035103438	3.82648250143688	2.88817402330662e-06	0.000336041194365339
ENSG00000129474	3.17730366762805	3.1799991354814	3.159311001088	0.000941935107063111	0.0213584169954067
ENSG00000129810	5.76164504863654	5.8018286953665	1.9776294318441	5.50975498308322e-07	0.000101505669283764
ENSG00000129988	7.56846381740689	7.67381579380489	2.44053686499665	0.00123138441736597	0.0254436913773205
ENSG00000130201	4.39293561456723	4.42024214919281	1.14466238380464	0.000187756910674823	0.00702531051507935
ENSG00000130208	3.42784967891602	3.42810828492896	6.80640867694426	0.00243433214468772	0.040267424249413
ENSG00000130513	5.12998802963842	5.13365157872541	4.75918609732816	0.000610094196529624	0.0160043623250499
ENSG00000130600	6.27968748761402	6.29185170725618	4.19846460854196	0.00020962322153561	0.00762315203966897
ENSG00000130635	5.70600879090556	5.7063834703779	8.62999371171223	0.000809575500182897	0.0194410896730488
ENSG00000130675	7.50915130998057	8.12604481699647	0.151607817752041	0.0008373281510169	0.0198312832155465
ENSG00000131080	3.98090092753439	3.98566406579654	3.19768398824215	0.000381935278352468	0.0115799321705508
ENSG00000131203	6.76544113815234	6.88726031690521	1.45261029816933	0.000381356077479495	0.0115769151872832
ENSG00000131668	4.78639979936587	4.87803354975531	-0.129459118058806	0.000578147981192917	0.0153837082448841
ENSG00000131747	7.16480490543099	7.17027977894433	6.23400877708106	2.62890905437021e-09	2.05302704649308e-06
ENSG00000132432	4.79065620768422	4.79083914681048	8.73111727491872	0.00143891658396121	0.0283022109513608
ENSG00000133048	6.50215100288183	6.50221058841286	12.086797152255	4.80961342112421e-07	9.65466795597486e-05
ENSG00000133110	7.55083427631823	7.55314819530562	7.86346403072172	5.09706436148601e-05	0.00275812895291711
ENSG00000133937	6.66844463303286	6.85213357254434	0.78663304599384	7.0146959454612e-09	3.76205937661691e-06
ENSG00000134013	5.47160475319849	5.47249872490233	7.13827375417003	0.000175676593101794	0.00676419603003327
ENSG00000134028	9.3578138062194	9.98694392994815	1.90926279712318	1.8605277453448e-09	1.66824698669692e-06
ENSG00000134242	3.51091498087439	3.52163798119134	1.54639450913628	0.00248279515847411	0.0408855197193564
ENSG00000134339	9.20578630752239	9.27598774256181	4.63380082625524	2.82409145709716e-05	0.00179832778959322
ENSG00000134460	6.45726444818917	6.48587099307687	3.15487558315376	2.04659780698002e-05	0.00143166931807698
ENSG00000134668	5.06799243023646	5.06941156400686	6.06208585483336	1.84388052097876e-05	0.00134036784618378
ENSG00000134690	4.20504883071766	4.2092548320219	3.60996420219261	3.71843879891851e-05	0.00219415163748409
ENSG00000134871	3.91537908687281	3.91548092751866	8.66823566871059	0.000555702342830469	0.0150182758587576
ENSG00000135046	4.3242432525936	4.32442515130302	8.2583446925374	2.34398489641004e-05	0.00158016009748491
ENSG00000135451	5.97341232258152	5.9937524235964	3.15457433253435	1.11628169569441e-06	0.000173342968293387
ENSG00000135476	4.25947147230041	4.26621454477878	2.98920896421033	6.27774115034232e-05	0.00317956520013952
ENSG00000135842	3.65826687220356	3.65882236927771	5.95008521092449	0.00100758257873792	0.0224533683797424
ENSG00000136231	5.8294173177059	5.85082309918306	2.9372205724758	9.82814506830849e-09	4.65083241330504e-06
ENSG00000136286	3.67070223944627	3.67311526017755	3.84925105489436	0.00274607285587324	0.0437939621966375
ENSG00000136518	3.08696771202328	3.08752827249402	5.32170604295082	0.000320287025437616	0.0102111057753123
ENSG00000136542	7.17146420308225	7.21290720417255	3.35289310305455	1.35354863225018e-05	0.00106753407486033
ENSG00000136574	7.5965104210728	8.22517175459644	0.175116170123213	5.45563031181854e-05	0.00288212904474848
ENSG00000137078	4.00518172354874	4.05110874961152	0.0197293412298756	0.00167521763880662	0.0315365833224616
ENSG00000137310	3.88954079420649	3.89122079402023	4.59967268324498	0.000332117462158192	0.010463867926535
ENSG00000137404	3.3753705345539	3.37694543780873	4.14749374924095	3.93624154156089e-05	0.00227266156373279
ENSG00000137441	9.32875652717676	9.34357816544463	6.97239987676185	0.000942517365546871	0.0213584169954067
ENSG00000137745	7.20120924785623	7.54584736165867	0.51504181095723	0.000847623732323191	0.0199889297978259
ENSG00000137752	3.10857816302255	3.10969337708122	4.35440261649593	0.00203022997665369	0.035816937322047
ENSG00000137804	5.36275595897872	5.36617044767964	5.09694912031685	2.27842222387799e-07	5.55428706576479e-05
ENSG00000137807	4.24745643060041	4.25145245189551	3.72644142878641	0.000271095288779982	0.00906179182744609
ENSG00000137812	5.42220810207038	5.43493404076338	3.26650199562336	1.41275491934214e-06	0.000202948971567876
ENSG00000137869	5.49313875055098	5.53121267598833	1.78328200666086	1.16041321188055e-05	0.000960202069629674
ENSG00000138136	5.63572301185237	5.98163342409563	-1.01482498823835	0.000344727530015035	0.010818796111031
ENSG00000138180	5.81680813900438	5.83693668362821	3.01383599078066	1.16788022033267e-07	3.63866563377795e-05
ENSG00000138755	6.56964127600336	6.58388257787962	4.26418689299486	0.000444900716090169	0.0128743811536213
ENSG00000139146	3.73622796985498	3.73830832992507	4.13154701783362	2.34265984103658e-05	0.00158016009748491
ENSG00000139239	3.01787372513675	3.02097065490617	2.78877682905204	0.00110104745279875	0.0237044417714942
ENSG00000139329	4.85419631857926	4.85546697859165	6.00145779560379	0.000656281036630264	0.0167729641639004
ENSG00000139354	3.25980864799037	3.26242327974077	3.29308640086219	0.000388700053412981	0.0117114695244306
ENSG00000140030	4.60591543168006	4.61178885886016	3.54378936856293	3.2037311669116e-05	0.0019674007120164
ENSG00000140682	3.63299666653362	3.63403506885251	5.02207190774839	4.2706065503048e-05	0.00242120206583581
ENSG00000140931	3.11652119364647	3.11692432448349	5.82927112590172	0.000472399542672426	0.0134444464184626
ENSG00000141756	3.16125823742288	3.16139060599313	7.48360365431166	0.00149507523255511	0.0290860071077573
ENSG00000142173	5.57103213194044	5.57116773764423	9.95912292801377	0.000858594142441404	0.0201177777026028
ENSG00000142227	3.7780071635623	3.77843781103532	6.44407100541132	4.30632868502639e-05	0.00243393293874536
ENSG00000142700	5.03544839088344	5.04854173708722	2.83388630908921	0.000206046830436179	0.00754587891615592
ENSG00000142945	4.67171562575814	4.67591649880353	4.09275555517468	8.42954765153397e-06	0.000759684959974117
ENSG00000143185	4.13513987140877	4.46656468293846	-2.28788191339584	0.00139935400546125	0.0279696998532408
ENSG00000143226	4.03975021474129	4.0401667720228	6.76703581821946	0.000638812550264205	0.016519292138643
ENSG00000143228	4.74097990204497	4.74923500616994	3.19437106210718	1.16175936161376e-05	0.000960202069629674
ENSG00000143355	5.89912590393338	5.93146623829368	2.41850310045986	5.36779365584885e-05	0.00285344343811137
ENSG00000143476	4.79143744008294	4.7980562093322	3.56515887928299	1.76229345048156e-05	0.00129671236305592
ENSG00000143768	4.55771229698957	4.56860896967801	2.61205052268112	0.000674787257142811	0.0171424375409311
ENSG00000144191	4.10536306859346	4.10697745169831	4.88274544004141	0.0032219461669376	0.0488565427140951
ENSG00000144354	3.90056503532224	3.90340365679294	3.85539613900868	8.57276834389993e-05	0.0039408607849844
ENSG00000144810	5.81274938549871	5.81485302188209	6.25061296420897	2.67414474312658e-05	0.001744265114341
ENSG00000144820	9.45284949972903	144269485.027397	0.528007762002223	0.000249911816144943	0.00853093602665071
ENSG00000145386	4.0585024920518	4.06159257744306	3.90106332087835	8.6981087128421e-05	0.00397576052416158
ENSG00000145703	4.24409971715802	4.24651318337426	4.44940801506109	1.32207225304891e-05	0.00105303273119083
ENSG00000146410	3.3351317920001	3.35128625667593	0.78161782969349	0.00274301789586954	0.04378306474796
ENSG00000146648	4.8057516867724	4.80584710012966	9.68559466849082	0.00107192310754397	0.0233570896529042
ENSG00000146674	5.14262025272598	5.14282119288328	8.95589071061823	0.00129985660194504	0.0265179537035854
ENSG00000146677	3.72707525757502	3.73414268721053	2.36758335745388	2.03087365664532e-05	0.00142479955899646
ENSG00000147614	3.99148789810652	4.09134073947167	-0.984332348027674	0.00183860727090868	0.0336158696031137
ENSG00000148735	5.93603104954483	6.04185048966128	0.809247050846606	6.52712889788515e-05	0.00323580907433663
ENSG00000148773	6.19598678980381	6.20118964339342	5.33323902890351	5.06474212686884e-07	9.91811592718117e-05
ENSG00000148848	3.93138820964035	3.93226607435366	5.5792182258686	0.00174521582405771	0.0323743571850952
ENSG00000149257	4.1453761258666	4.14565932769069	7.43386891708485	0.000195103504220905	0.00719596636386957
ENSG00000149418	3.95870403994812	3.96090596219984	4.28321232294852	0.000230592763510581	0.0080884174441622
ENSG00000149948	4.84299287780724	4.8588150909281	2.37426224957821	0.00276077009652953	0.043950148753063
ENSG00000151388	4.86900441171502	4.87843659769456	3.13376450325196	1.17938431717608e-05	0.000970732378618885
ENSG00000151725	5.1776585609859	5.18542657585169	3.72645791342475	2.4685690027974e-07	5.898657852823e-05
ENSG00000153976	4.22235565875032	4.23722227085509	1.82253785242295	0.00287012971954961	0.0452079285332743
ENSG00000154451	3.89033242093993	3.89519607496011	3.07342744346751	0.00105971842727396	0.0232080258836931
ENSG00000154545	4.07280396167279	4.11624960336815	0.160538961270886	6.46453388562931e-05	0.00323012548231424
ENSG00000154839	5.06906653211733	5.08815614709594	2.33144503502866	4.65344124209413e-06	0.000479940815968802
ENSG00000154997	4.05069220606918	4.27901529446791	-1.96023924919599	0.000875285530653017	0.0204295367473693
ENSG00000155659	4.07734433592772	4.07756466129423	7.72482951227976	0.00166098843527031	0.031366427931779
